family,setting,setting_value,selector,target_label,target_return,target_delta_q95,effective_target,n,replicate,pilot_size,noise_scale,selected_proxy,selected_real,selected_risk,behavior_logp,prompt_satisfaction_gap,support_gap_q95,unsafe_action_rate,mean_action,max_action
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,15,,0.32,9.248622608182439,7.695934548733182,0.012939067162077154,-4.818130772289445,0.06529175770818085,3.0,0.6666666666666666,0.7864147380037232,0.9234232587111023
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,16,,0.32,9.233194840148732,8.337505053468972,0.007464081555664674,-4.615445416393047,0.08071952574188757,3.0,0.8333333333333334,0.7849178387813295,0.8831220420321316
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,17,,0.32,9.250143700584829,8.211276870829634,0.008657223581293283,-4.689882705302626,0.06377066530579079,3.0,0.75,0.7864242733385501,0.883775787156746
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,18,,0.32,9.269162271692574,7.93128215921721,0.01114900093729472,-4.849717133202993,0.04475209419804571,3.0,0.9166666666666666,0.7881881604640868,0.9161347758890198
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,19,,0.32,9.321107028160686,7.939301389599117,0.011515046988013056,-4.892084823759495,0.007192662270066208,3.0,0.8333333333333334,0.7926290519025274,0.9583729094492442
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,20,,0.32,9.253434111914009,7.727627100971087,0.012715058424524348,-4.83264063254457,0.0604802539766105,3.0,0.6666666666666666,0.7868368474058616,0.9520993821999542
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,21,,0.32,9.282409105673601,8.214998760046564,0.00889508621355864,-4.750336847290491,0.031505260217018716,3.0,0.8333333333333334,0.7892160714800897,0.8870531644073514
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,22,,0.32,9.358693208584716,7.357053045619862,0.016680334691373772,-5.100333497329825,0.04477884269409671,3.0,0.8333333333333334,0.7960094858469412,1.0840071892495295
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,23,,0.32,9.254223701306024,7.879482819734948,0.011456174013092306,-4.795650867565512,0.059690664584595154,3.0,0.9166666666666666,0.7868695117601608,0.944712552597988
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,24,,0.32,9.237797126271435,7.756515746701876,0.012344011496413008,-4.782887551301209,0.07611723961918493,3.0,0.6666666666666666,0.785464122387864,0.9659906485064045
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,25,,0.32,9.360501151035464,8.122494180662626,0.010316724753107,-4.926572603519667,0.04658678514484471,3.0,0.75,0.7960011636931439,0.9000201852605044
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,26,,0.32,9.341419972934917,8.182144417551843,0.009660629628192282,-4.897373516461194,0.027505607044297165,3.0,0.8333333333333334,0.794357037306647,0.8675472470430929
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,27,,0.32,9.312246827176443,7.127533274169373,0.01820594627505892,-5.083237219891071,0.0016675387141766862,3.0,0.6666666666666666,0.7920559701714615,1.0434110525535334
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,28,,0.32,9.38695330212272,8.254820040378338,0.009434443847869853,-4.943128951508164,0.07303893623210023,3.0,0.9166666666666666,0.7982593096152483,0.9223665391672327
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,29,,0.32,9.261599242494086,8.050049074786447,0.010096251397563654,-4.741225980099922,0.05231512339653399,3.0,0.75,0.7874431573010904,0.9257865644088101
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,30,,0.32,9.208294012397776,8.354276033035005,0.00711681649468976,-4.560742427477639,0.10562035349284393,3.0,0.8333333333333334,0.7827556970432387,0.894390654523667
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,31,,0.32,9.362308129898857,7.469900405645439,0.015770064368778473,-5.093478997969191,0.04839376400823703,3.0,0.75,0.7963098597755957,0.9866716636449945
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,32,,0.32,9.25737536512868,7.2450079982261375,0.016769728057521197,-4.943544691984762,0.05653900076193885,3.0,0.5833333333333334,0.7872737541565676,1.0603952529655447
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,33,,0.32,9.224122223770971,8.013013493181337,0.010092572754913615,-4.691803525313316,0.08979214211964859,3.0,0.75,0.7842199669596331,0.9197415378087916
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,34,,0.32,9.251635458326467,7.943475408880535,0.010901333745382769,-4.80050063724782,0.062278907564152775,3.0,0.8333333333333334,0.7866554518434979,0.9219372096197589
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,35,,0.32,9.253254195007276,7.94872498357945,0.010871076761898546,-4.763892182006463,0.06066017088334341,3.0,0.75,0.7867569103879172,0.9181094096419151
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,36,,0.32,9.323921840160121,8.16898944323548,0.009624436641038668,-4.837204681842681,0.01000747426950177,3.0,0.8333333333333334,0.7928165563882489,0.9118927152363503
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,37,,0.32,9.354749617579804,7.77889215409667,0.013132145529026132,-5.001704152671603,0.04083525168918456,3.0,0.6666666666666666,0.7955834081289086,0.933272947429883
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,38,,0.32,9.294186209515482,7.836554294553768,0.012146932624680947,-4.887982582351378,0.019728156375137473,3.0,0.75,0.7903434359756673,0.9435313248633368
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,39,,0.32,9.322975017189464,7.591780903707931,0.014426617612346116,-5.0212763218396015,0.009060651298844036,3.0,0.8333333333333334,0.7929092086751046,1.0258485941623912
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,40,,0.32,9.160827345590553,7.545694734386785,0.013459438426698056,-4.711569372379646,0.1530870203000667,3.0,0.6666666666666666,0.7788733267602256,0.9820845617087651
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,41,,0.32,9.314778418541923,8.099086330239798,0.010130767402517714,-4.849220376486831,0.0008640526513037372,3.0,0.9166666666666666,0.7920528301473945,0.9241692305519513
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,0,,0.32,9.434497101990996,7.414336426818703,0.01683467229310243,-5.2643778850879945,0.12058273610037595,3.0,0.75,0.8025900382609342,0.9566890054452036
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,1,,0.32,9.390830933918448,8.190515892480793,0.010002625345313798,-4.975629839684644,0.07691656802782809,3.0,0.8333333333333334,0.7986184327925386,0.9071831011986321
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,2,,0.32,9.405718281347596,8.037190364171938,0.011404399309797177,-5.04654759650098,0.09180391545697653,3.0,0.8333333333333334,0.799946791509321,0.9242177021343655
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,3,,0.32,9.224460277552367,7.319462629496121,0.01587498040046872,-4.888074493082421,0.08945408833825219,3.0,0.75,0.7844325362750411,1.0298753642132632
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,4,,0.32,9.331123904785265,7.907730284710625,0.011861613500622016,-4.915334229690868,0.017209538894645604,3.0,0.8333333333333334,0.7934998752989472,0.9993524443758904
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,5,,0.32,9.381235103112939,8.133711197877027,0.010396032543632609,-4.970788786740646,0.06732073722231924,3.0,0.9166666666666666,0.7978003976803074,0.908302316321992
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,6,,0.32,9.295952634425921,7.583386800601664,0.014271381948535474,-4.963220059530595,0.01796173146469826,3.0,0.8333333333333334,0.7905639278894664,0.9883416240137919
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,7,,0.32,9.279885203910888,8.379513637136306,0.007503096389788189,-4.701338730546481,0.03402916197973127,3.0,0.9166666666666666,0.7889564546257491,0.8975447585583948
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,8,,0.32,9.40037764484097,7.475348235134934,0.016041911747550305,-5.167911586251657,0.086463278950351,3.0,0.8333333333333334,0.7996069473015314,1.0179429100545858
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,9,,0.32,9.341970917119125,8.192254419068814,0.009580970817085937,-4.86872068201771,0.02805655122850581,3.0,0.75,0.7943761922654367,0.879273849312722
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,10,,0.32,9.332513596847114,7.643247791421945,0.01407721504520975,-5.0045931100923395,0.01859923095649485,3.0,0.8333333333333334,0.7937013697256022,0.9592698400256633
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,11,,0.32,9.303031543383618,7.705247194337792,0.01331486957538189,-4.924351445830505,0.010882822507001677,3.0,0.8333333333333334,0.791126888396754,1.0204354886943927
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,12,,0.32,9.275649421535507,7.878417475187104,0.011643599552903347,-4.848006925970026,0.03826494435511307,3.0,0.8333333333333334,0.7887349182126718,0.9267346643298191
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,13,,0.32,9.311816648390527,7.644329214666793,0.01389572861436446,-4.957866250088596,0.0020977175000922443,3.0,0.8333333333333334,0.7919030990426629,1.0312142832718465
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,14,,0.32,9.343505476461496,7.917067470713109,0.011886983381236567,-4.93528047423671,0.029591110570876822,3.0,0.9166666666666666,0.7945682204310467,0.9688834776699906
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,15,,0.32,9.368191729528922,7.817117005071291,0.012925622703813597,-5.031985749113795,0.05427736363830249,3.0,0.75,0.7967519442047427,0.972253780940406
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,16,,0.32,9.353090890185529,7.95136616750597,0.011681039355662984,-4.966977459340353,0.03917652429490914,3.0,0.8333333333333334,0.7954108758110783,0.9096240027690928
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,17,,0.32,9.350117924966623,7.576819238449659,0.01477748905430803,-5.0324482280111775,0.0362035590760037,3.0,0.6666666666666666,0.7952192638703797,0.9577856506986193
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,18,,0.32,9.25424835901595,8.307313202334061,0.007891126305682417,-4.665508581931345,0.05966600687466972,3.0,0.8333333333333334,0.7867494644899334,0.9058847932328018
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,19,,0.32,9.361179878660042,8.24627701473025,0.009290857199414937,-4.8950222506308965,0.04726551276942281,3.0,0.8333333333333334,0.7960293198620936,0.8827975361683174
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,20,,0.32,9.35366733069131,7.750916809730513,0.01335625434133999,-5.007005071263016,0.039752964800690904,3.0,0.6666666666666666,0.7954966501731421,0.924755134350231
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,21,,0.32,9.377094364188512,7.48761446577852,0.015745665820083247,-5.140240289971964,0.06317999829789223,3.0,0.75,0.797607715296439,0.9473099573887018
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,22,,0.32,9.459329864511293,7.278243450591216,0.018175720116000656,-5.321840316578657,0.1454154986206735,3.0,0.8333333333333334,0.8047481932521526,1.0717998313854649
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,23,,0.32,9.438944775773422,6.724436849626105,0.022620899384560956,-5.430339145640292,0.12503040988280212,3.0,0.75,0.8031211277406171,1.1045116880319295
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,24,,0.32,9.187072657763716,7.936108480107987,0.0104247014804644,-4.674705666621972,0.12684170812690354,3.0,0.75,0.7810643782214752,0.9251648105569575
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,25,,0.32,9.400028430403111,8.00362826985634,0.011636668004556433,-5.039914379850249,0.0861140645124916,3.0,0.75,0.7994581446882526,0.9542040197940667
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,26,,0.32,9.394749925943847,7.6629167729542,0.014431942941580391,-5.1230037487702065,0.08083556005322734,3.0,0.8333333333333334,0.7990882830626083,0.9769650699564992
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,27,,0.32,9.314523589333824,7.861277285593267,0.012110385864504636,-4.918861896434621,0.0006092234432042432,3.0,0.8333333333333334,0.7920963328167888,0.9513013048491495
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,28,,0.32,9.347261068193454,7.510746702717796,0.015304286378963805,-5.091920269548043,0.03334670230283443,3.0,0.8333333333333334,0.7950345061214431,0.9853515389332015
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,29,,0.32,9.284909279154078,7.923740981659191,0.011343069145790738,-4.861883863392733,0.02900508673654123,3.0,0.75,0.7895333087613238,0.8900951525673535
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,30,,0.32,9.415142048018794,8.053509830519037,0.011346935145831303,-5.052061424985481,0.10122768212817412,3.0,0.9166666666666666,0.8007507006391364,0.9148948486811284
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,31,,0.32,9.46929148464219,6.841751382232548,0.021896167520080344,-5.475283968999026,0.15537711875157,3.0,0.75,0.805736460298252,1.0042448617503292
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,32,,0.32,9.402714035802369,7.826635994675331,0.013133983676058657,-5.07791910948846,0.08879966991174904,3.0,0.9166666666666666,0.7997210019774488,1.028653667485638
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,33,,0.32,9.281252000160627,7.9988258136998125,0.010686884887173445,-4.8035829574364195,0.03266236572999226,3.0,0.8333333333333334,0.7891676123709909,0.9257086675515946
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,34,,0.32,9.306430882760925,8.22076923472101,0.009047180400332614,-4.796463632161738,0.0074834831296950455,3.0,0.8333333333333334,0.7912957256794506,0.9110198282976484
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,35,,0.32,9.319609860136671,7.8822578558461736,0.011977933369087465,-4.922119151036054,0.005695494246051425,3.0,0.8333333333333334,0.7925306289088936,0.978670691850957
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,36,,0.32,9.343751768824111,8.004804312997127,0.011157895465224886,-4.917819058004907,0.029837402933491575,3.0,0.75,0.7945728614046293,0.9504177878665291
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,37,,0.32,9.316174890342312,7.973684474694522,0.011187420130398243,-4.900500587427623,0.002260524451692447,3.0,0.75,0.7922196873094206,0.9263817078203089
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,38,,0.32,9.433255147743676,7.884536146584203,0.01290599167632895,-5.12542291117886,0.1193407818530563,3.0,0.9166666666666666,0.8023546624554988,0.9857899773095701
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,39,,0.32,9.372629611433169,8.049527576017795,0.011025850295128115,-4.966196441815203,0.058715245542549255,3.0,0.8333333333333334,0.7970663140733993,0.8930041768529353
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,40,,0.32,9.464975726653261,7.982094842196994,0.01235734070380222,-5.179727101459855,0.15106136076264143,3.0,0.8333333333333334,0.805094980112769,0.916174980562414
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,2,41,,0.32,9.300884541854819,7.050262241435397,0.018755185836828513,-5.097525870510228,0.013029824035800885,3.0,0.6666666666666666,0.7911068596746449,1.0373114595277382
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,0,,0.32,9.382001336352118,7.1712422177628135,0.018422992654910864,-5.209321788005307,0.06808697046149881,3.0,0.6666666666666666,0.7980875185511166,1.0572161203102994
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,1,,0.32,9.357475681985823,7.675082717849898,0.014019941367799368,-5.0454390947526155,0.04356131609520375,3.0,0.8333333333333334,0.7958557659834181,0.9345646270459352
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,2,,0.32,9.368083028607451,7.559248424349379,0.015073621702150592,-5.090490274107953,0.054168662716831406,3.0,0.75,0.7967971026641537,1.0194149750598427
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,3,,0.32,9.402117187983029,7.785928972635147,0.013468235127899004,-5.083298569429185,0.08820282209240915,3.0,0.8333333333333334,0.799675397033799,0.9658301066879794
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,4,,0.32,9.369291016695328,7.711979178875408,0.013810931981832685,-5.043998500284143,0.05537665080470866,3.0,0.8333333333333334,0.7968557136592835,1.0037297859768646
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,5,,0.32,9.445479956634577,7.198356329472048,0.018726030226354398,-5.315510084180148,0.13156559074395702,3.0,0.75,0.8035680758688489,1.0538284346588014
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,6,,0.32,9.311778179672142,8.341267823912784,0.008087586297994652,-4.77540911503329,0.0021361862184772207,3.0,0.9166666666666666,0.7917294599321942,0.8683151068438972
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,7,,0.32,9.35318305778951,8.038085481499339,0.010959146469084765,-4.942347189826134,0.03926869189889004,3.0,0.8333333333333334,0.7953955550333486,0.8984066364423549
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,8,,0.32,9.326602997317549,7.561862540067407,0.014706170477084508,-4.993704497227605,0.01268863142692922,3.0,0.6666666666666666,0.7931895142002298,0.9617459739117246
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,9,,0.32,9.359156888414848,6.939737166540241,0.02016183101562172,-5.299348381450844,0.045242522524228335,3.0,0.75,0.7962380247806564,1.0188805801720828
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,10,,0.32,9.416430757800864,8.002558108815496,0.011782272074878057,-5.066453564329806,0.10251639191024431,3.0,0.8333333333333334,0.8008733434859631,0.9525108748591089
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,11,,0.32,9.43611277436448,7.291767812907377,0.01786954134547585,-5.338895499543894,0.1221984084738601,3.0,0.8333333333333334,0.8027981374115057,1.0020412182370282
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,12,,0.32,9.388426272748903,7.288604333567532,0.017498516159844758,-5.215944742147229,0.0745119068582838,3.0,0.9166666666666666,0.798639650239617,1.0808432050999697
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,13,,0.32,9.411011361457415,8.052692728132671,0.011319321944372846,-5.04599714361986,0.09709699556679574,3.0,0.9166666666666666,0.8003948793044645,0.9411740916638359
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,14,,0.32,9.400806058106474,8.160947515719547,0.010332154519891059,-4.997019649736417,0.08689169221585402,3.0,0.8333333333333334,0.7994839790786797,0.9327599313420497
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,15,,0.32,9.347279718159559,6.925992721667702,0.020177391637432148,-5.194710113484857,0.03336535226893922,3.0,0.6666666666666666,0.7951298332362904,1.0603613721158935
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,16,,0.32,9.42799299916426,5.720330176168649,0.030783905903554187,-5.625567253967283,0.11407863327364076,3.0,0.6666666666666666,0.8023739515889675,1.2755228587172776
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,17,,0.32,9.328147876536532,7.956730298164044,0.01142847981977073,-4.895841343890711,0.014233510645912162,3.0,0.75,0.7932294147903606,0.9543736703294978
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,18,,0.32,9.404862045408002,7.56700412554323,0.01531548266553976,-5.163942839737848,0.0909476795173827,3.0,0.75,0.799983595891049,0.9549676757781924
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,19,,0.32,9.347283250001249,8.16131915336118,0.009883034138667247,-4.888103978213156,0.03336888411062944,3.0,0.9166666666666666,0.7948446399208859,0.9177437070827181
candidate_count_256,candidate_count,Nmax256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,4,20,,0.32,9.471720723526387,7.234431133656995,0.018644079915578277,-5.386137350016635,0.1578063576357671,3.0,0.75,0.8058596146116782,1.0193434494334734
