family,setting,setting_value,selector,target_label,target_return,target_delta_q95,effective_target,n,pilot_size,noise_scale,count,selected_proxy_mean,selected_proxy_std,selected_real_mean,selected_real_std,selected_risk_mean,selected_risk_std,behavior_logp_mean,behavior_logp_std,prompt_satisfaction_gap_mean,prompt_satisfaction_gap_std,support_gap_q95_mean,support_gap_q95_std,unsafe_action_rate_mean,unsafe_action_rate_std,mean_action_mean,mean_action_std,max_action_mean,max_action_std
noise_sweep,noise_scale,0.16,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,64,,0.16,42,9.436054340348536,0.023908002339791245,7.855123026879488,0.28061281137256827,0.013174427612242063,0.002424208891503522,-5.142540859514345,0.0955119456375036,0.12213997445791624,0.023908002339791252,3.0,0.0,0.8571428571428571,0.0838983115550237,0.8026080534264628,0.0020936214927663463,0.9675910019661644,0.05506423813493408
noise_sweep,noise_scale,0.16,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,256,,0.16,42,9.468105281171265,0.019374950180210602,7.611986228470495,0.35643212530131013,0.015466807221838765,0.002983470544435491,-5.266146942913726,0.09837769629718084,0.15419091528064294,0.019374950180210602,3.0,0.0,0.8571428571428571,0.07109711455225759,0.8054406090594861,0.001684926638591297,1.0083157034703674,0.057468191813297265
noise_sweep,noise_scale,0.32,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,,0.32,42,9.311219892665676,0.0731920608334564,7.794704916455002,0.3647787115591993,0.012637624801755605,0.0032443533961839075,-4.927530981515112,0.19753598108565212,0.05533433587077137,0.0479838434136844,3.0,0.0,0.8055555555555556,0.06472026361230195,0.7918245102896387,0.00636292932354506,0.9607238096079757,0.050927974408633905
noise_sweep,noise_scale,0.32,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,64,,0.32,42,9.4697930335036,0.04065659813650751,7.505561137613563,0.42433017071046414,0.016368599132416978,0.003658336504246284,-5.305529262854461,0.14967331873446235,0.15587866761298083,0.04065659813650751,3.0,0.0,0.7976190476190477,0.07529232524210427,0.8056206599076038,0.0035492715297631133,0.9855766117602356,0.05478694352264697
noise_sweep,noise_scale,0.32,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,256,,0.32,42,9.499463567732988,0.03308182110933724,7.186288447996079,0.4954432487832757,0.019274540777378883,0.004205397126125918,-5.438037748070315,0.15718947707556208,0.18554920184236906,0.03308182110933723,3.0,0.0,0.7956349206349206,0.08946190728250393,0.8082595309428209,0.0028979435401984793,1.0462646811169176,0.06692546179042518
noise_sweep,noise_scale,0.48,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,,0.48,42,9.311312728913006,0.0759608976566591,7.651955756434968,0.4350471412826306,0.013827974770650321,0.003890099287398863,-4.965610902469607,0.2225577507236054,0.05388367930601866,0.05360387665285842,3.0,0.0,0.7738095238095238,0.07338588098772593,0.791867950290609,0.006617608476483094,0.9712086044655275,0.06423600222822713
noise_sweep,noise_scale,0.48,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,64,,0.48,42,9.488663579345818,0.04081152985343084,6.991402725984872,0.8330546858201524,0.02080177709539031,0.007055558582803729,-5.467041002718336,0.24586460109753155,0.17474921345519948,0.04081152985343084,3.0,0.0,0.7797619047619048,0.09417812925639539,0.8073710324917711,0.0036058117473284214,1.0600466304090073,0.10923158695945724
noise_sweep,noise_scale,0.48,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,256,,0.48,42,9.530309593409143,0.030366383995392952,6.869640372220523,0.6842732606176009,0.022167191103357013,0.005651181210636252,-5.584517930379774,0.16990315464846076,0.2163952275185221,0.030366383995392952,3.0,0.0,0.7698412698412699,0.08873285624999167,0.8110114567028691,0.002606085504207334,1.0559587943986581,0.08937556238174864
noise_sweep,noise_scale,0.64,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,1,,0.64,42,9.314533725130886,0.10252987578439593,7.226705713693711,0.6724634696131004,0.017396720119289527,0.006071319550347467,-5.089385710416437,0.328993717178333,0.08463774853701242,0.05787236436173671,3.0,0.0,0.734126984126984,0.0776602610745275,0.7922569340518364,0.008957592069482623,1.021463936484176,0.07676957418270602
noise_sweep,noise_scale,0.64,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,64,,0.64,42,9.520578675230306,0.04399002933642577,6.714610759566876,0.8092193522482164,0.023370978778410295,0.0068530782714141016,-5.614825625532032,0.24856140123640705,0.20666430933968746,0.04399002933642577,3.0,0.0,0.7738095238095238,0.0798595706249925,0.810215288754574,0.0038825825651283004,1.0726522121449156,0.09950423950668734
noise_sweep,noise_scale,0.64,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,256,,0.64,42,9.570809211712994,0.038026437889019084,6.216738937275799,1.1351168853470812,0.02790917362248972,0.009549368557701927,-5.826820580327061,0.32286144216620033,0.2568948458223754,0.038026437889019084,3.0,0.0,0.7440476190476191,0.08605257318333906,0.8146710973234538,0.0034263954562437095,1.1265804515540072,0.131250317260315
pilot_size_ablation,pilot_size,16,pilot_calibrated,out_of_support,9.31391436589062,3.0,9.31391436589062,256,16,0.32,42,9.187040588671156,0.07827357143145362,8.452646210221568,0.12432585511369172,0.006119953153746572,0.0011247395462866399,-4.4989330831314,0.1538083301404626,0.13877752843607646,0.05444726744055251,3.0,0.0,0.8888888888888891,0.07643396938197707,0.7808962623941176,0.006776688752917563,0.8646850956337898,0.032583875659037656
pilot_size_ablation,pilot_size,32,pilot_calibrated,out_of_support,9.31391436589062,3.0,9.31391436589062,256,32,0.32,42,9.185373178645083,0.049572125912526396,8.516540388823367,0.0576382824410371,0.005573606581847623,0.0005242497996676729,-4.479108412421352,0.09429737922868289,0.12854118724553723,0.049572125912526396,3.0,0.0,0.9087301587301587,0.053974089320378726,0.7807364260179449,0.004289594993578349,0.8558466713850175,0.018826085828614874
pilot_size_ablation,pilot_size,4,pilot_calibrated,out_of_support,9.31391436589062,3.0,9.31391436589062,256,4,0.32,42,9.22546318579941,0.16256913853905702,8.077469557473814,0.34965629719969793,0.009566613569379965,0.0034775798628291217,-4.68102598343365,0.3502845803325703,0.17968792279596163,0.044323655829945866,3.0,0.0,0.7976190476190477,0.1287696884094282,0.7843239401790725,0.014095931447667805,0.9168990845182725,0.05243669853325649
pilot_size_ablation,pilot_size,64,pilot_calibrated,out_of_support,9.31391436589062,3.0,9.31391436589062,256,64,0.32,42,9.21754359008045,0.054729837375798916,8.520272467956715,0.05940933105620751,0.005810592684364449,0.000560258799447646,-4.541435665021114,0.10589597508174804,0.09826357829961159,0.0512537872668128,3.0,0.0,0.9285714285714286,0.06699183736561162,0.7835219857622381,0.004737956786629154,0.8555846557680502,0.018262302301375464
pilot_size_ablation,pilot_size,8,pilot_calibrated,out_of_support,9.31391436589062,3.0,9.31391436589062,256,8,0.32,42,9.173793673836785,0.09690555404552641,8.36882006151749,0.14496647544341562,0.006708113435994137,0.0013226691218582148,-4.496376305760124,0.18845403523538226,0.1562336019258633,0.06793788615924719,3.0,0.0,0.8412698412698413,0.09057708103582006,0.7797708510930609,0.008387703315156904,0.8774549232528673,0.027990366747612263
repair_ladder_256,repair,N256,behavior_q05,out_of_support,9.31391436589062,3.0,9.31391436589062,64,,0.32,42,9.23544870033346,0.05575806697967282,8.448480023984574,0.06132721602240762,0.00655807230290738,0.0007000573602149164,-4.594742527942623,0.1128367958661536,0.08491219259885903,0.04534029391933705,3.0,0.0,0.8908730158730158,0.06163581177384548,0.7850896837739844,0.004831557288012049,0.8681301316992986,0.016887985106322185
repair_ladder_256,repair,N256,behavior_q05,out_of_support,9.31391436589062,3.0,9.31391436589062,128,,0.32,42,9.213576119604925,0.040284762029548817,8.472814003995719,0.0541682776063228,0.0061730176300767116,0.0005514129112189479,-4.5450334365054035,0.08092175397363655,0.10085080269863948,0.03898385966661047,3.0,0.0,0.9146825396825397,0.06163581177384549,0.7831889499936466,0.0034898817499883225,0.868294378870752,0.025576102976289063
repair_ladder_256,repair,N256,behavior_q05,out_of_support,9.31391436589062,3.0,9.31391436589062,256,,0.32,42,9.195344128421878,0.06632562683041923,8.51870077800277,0.052251170809442075,0.0056386945868258966,0.0006677479192304999,-4.496919571800752,0.13240048750008887,0.11857023746874099,0.06632562683041923,3.0,0.0,0.9146825396825398,0.0667858439670906,0.7815983552577143,0.005746148712826067,0.8571059320397144,0.016237243294941594
repair_ladder_256,repair,N256,behavior_q10,out_of_support,9.31391436589062,3.0,9.31391436589062,64,,0.32,42,9.244010142755599,0.05326130319085547,8.444244007516847,0.07456799285676365,0.006664717793656249,0.0007053980132280595,-4.612609419117227,0.10510887574084689,0.07379851354443351,0.04771945335323312,3.0,0.0,0.9067460317460319,0.05808444908057318,0.7858321992571927,0.004612238279202699,0.871703642091479,0.021441924891294324
repair_ladder_256,repair,N256,behavior_q10,out_of_support,9.31391436589062,3.0,9.31391436589062,128,,0.32,42,9.226912770647612,0.051755534114581066,8.486814104261517,0.053966652116170424,0.006167488886550801,0.0005601625324539492,-4.567529498928347,0.10229896346174153,0.08903274475831434,0.048177621849925904,3.0,0.0,0.9146825396825394,0.058892151109745335,0.7843406302330981,0.004482594074275847,0.8633841697830223,0.018270905594200432
repair_ladder_256,repair,N256,behavior_q10,out_of_support,9.31391436589062,3.0,9.31391436589062,256,,0.32,42,9.206777009156994,0.05846675732108882,8.512199483225055,0.05072791276397527,0.005788146049432813,0.0005711260465839687,-4.521939130548961,0.11496889960737441,0.10787994436634474,0.05708495881601141,3.0,0.0,0.9325396825396824,0.05818602499450468,0.7825909912045367,0.00506354425472371,0.8586793209055182,0.019429728397764363
repair_ladder_256,repair,N256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,64,,0.32,42,9.456302528510712,0.026503569316676023,7.3163354570306165,0.5120551469922514,0.017833058929000802,0.004342904111927593,-5.320997088906785,0.15284950059488853,0.14238816262009307,0.026503569316676023,3.0,0.0,0.7936507936507935,0.09314836979607542,0.8044912296666995,0.002335504288955787,1.0249679204594138,0.07265552100471484
repair_ladder_256,repair,N256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,128,,0.32,42,9.483175031062892,0.025232088322346184,7.427404561906009,0.5181217520145991,0.017131223977028952,0.004391678335891169,-5.347572858449904,0.1526567812542508,0.16926066517227398,0.025232088322346184,3.0,0.0,0.8075396825396824,0.08429621343749208,0.8067943173562052,0.00222755074224711,1.0138250344819535,0.07480540793534439
repair_ladder_256,repair,N256,naive,out_of_support,9.31391436589062,3.0,9.31391436589062,256,,0.32,42,9.501005836004108,0.02335277107100344,7.302744978437791,0.40643398580053397,0.018318840479719305,0.0034140777429923276,-5.414820329905151,0.11948678645762821,0.18709147011348784,0.02335277107100344,3.0,0.0,0.7936507936507937,0.08180765130193772,0.8083686777556777,0.002035575792136771,1.0259161797946745,0.05340642510173209
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,64,,0.32,42,5.669762905082902,0.03117178676290413,5.667999999891533,0.03341269829711847,1.4690876594736623e-05,7.969200340337617e-05,0.179575021931132,0.08812417617515171,3.6441514608077177,0.031171786762904132,3.0,0.0,0.00992063492063492,0.026987044660189367,0.47841298881325806,0.002670491424788108,0.6548218055533479,0.05070649987650209
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,128,,0.32,42,5.685353301948607,0.02810772882528264,5.676266155872544,0.04536997715707477,7.572621730052092e-05,0.00028861190488419744,0.19480002509692596,0.10157132689410936,3.6285610639420134,0.02810772882528264,3.0,0.0,0.00992063492063492,0.026987044660189367,0.4797179093011189,0.0024136288788516266,0.6446958292207823,0.06857946466646031
repair_ladder_256,repair,N256,naive_q90,out_of_support,9.31391436589062,3.0,5.500392451083699,256,,0.32,42,5.70096600496723,0.026405806258462994,5.6951525386747575,0.03205101704241979,4.844555243727106e-05,0.00016847686934637704,0.16063803521613026,0.09266497588261702,3.6129483609233892,0.026405806258462994,3.0,0.0,0.015873015873015872,0.03743643306371668,0.4810740522842623,0.0022657741437760014,0.6547332505379464,0.06525137818406694
repair_ladder_256,repair,N256,naive_q95,out_of_support,9.31391436589062,3.0,6.31391436589062,64,,0.32,42,6.48017381045778,0.03217129601451827,6.434604115608691,0.08824347726016493,0.000379747457075738,0.0007469411360805032,-0.5336276429801466,0.11600249947890118,2.833740555432839,0.03217129601451827,3.0,0.0,0.047619047619047616,0.045070701157145024,0.547748523383512,0.0027557608055343574,0.7413005161274537,0.07189035027535237
repair_ladder_256,repair,N256,naive_q95,out_of_support,9.31391436589062,3.0,6.31391436589062,128,,0.32,42,6.504775342821533,0.02558872851161645,6.448651617760638,0.11132705067430579,0.0004676977088408246,0.0008855082686664724,-0.5571656315489275,0.13154494577438347,2.809139023069085,0.02558872851161645,3.0,0.0,0.05357142857142857,0.05085716515069959,0.5498550254824028,0.002212067734881269,0.7436319611110128,0.07966381728551163
repair_ladder_256,repair,N256,naive_q95,out_of_support,9.31391436589062,3.0,6.31391436589062,256,,0.32,42,6.518887501697611,0.02356410096988709,6.491415997435398,0.07894578658555908,0.00022892920218511072,0.0007362525190832249,-0.5464070877769052,0.10035029334503533,2.795026864193008,0.023564100969887085,3.0,0.0,0.04365079365079364,0.04541874262801427,0.5510399762380153,0.002055001499463799,0.7282251884210403,0.06271501779093569
repair_ladder_256,repair,N256,oracle_real,out_of_support,9.31391436589062,3.0,9.31391436589062,64,,0.32,42,9.247948585894973,0.05589926573987221,8.46242251328891,0.05469230702350031,0.006546050605050515,0.0007011776604168165,-4.616447663753169,0.11519399171732757,0.0715441869270263,0.04855554919513955,3.0,0.0,0.9226190476190474,0.05862415358211966,0.7861696946881219,0.004845923190234888,0.8677764542192007,0.018224703427015834
repair_ladder_256,repair,N256,oracle_real,out_of_support,9.31391436589062,3.0,9.31391436589062,128,,0.32,42,9.244003663182204,0.061849767508441233,8.515006879605965,0.06098930745911354,0.006074973196468635,0.000863713164607154,-4.59550896344455,0.13093193939336265,0.07730345115184373,0.05231707688745181,3.0,0.0,0.9444444444444442,0.05353467286996842,0.7858157373849916,0.005365186382221667,0.8606488442031496,0.02222217677589004
repair_ladder_256,repair,N256,oracle_real,out_of_support,9.31391436589062,3.0,9.31391436589062,256,,0.32,42,9.236631426585806,0.062456850953866286,8.541929869868671,0.04042207115489726,0.005789179639309461,0.0005516493928437027,-4.574322819011037,0.12343100423295038,0.0807855179901656,0.057855086394590555,3.0,0.0,0.9404761904761904,0.05234486491378143,0.7851709625313203,0.0054099893366632915,0.8519088860247327,0.014866519984080706
repair_ladder_256,repair,N256,pilot_calibrated,out_of_support,9.31391436589062,3.0,9.31391436589062,64,,0.32,42,9.205310684042976,0.058722076917605594,8.416899880573338,0.1256989933511872,0.006570090028913655,0.0008969825875865394,-4.544592204431607,0.10254018766131098,0.10947728598357828,0.05707684190677505,3.0,0.0,0.8789682539682541,0.08373392002384598,0.7824878286855376,0.00507057204625554,0.8735508231239825,0.033048828943359254
repair_ladder_256,repair,N256,pilot_calibrated,out_of_support,9.31391436589062,3.0,9.31391436589062,128,,0.32,42,9.195684820653245,0.0549433470004157,8.451905725727,0.09504735706443924,0.0061981591243853735,0.0006604697092124763,-4.516550550374924,0.09911212392779511,0.11932781315241403,0.0525154239715023,3.0,0.0,0.8908730158730156,0.0667858439670906,0.7816455476192447,0.004748701457974897,0.8673120101544168,0.024579661648330028
repair_ladder_256,repair,N256,pilot_calibrated,out_of_support,9.31391436589062,3.0,9.31391436589062,256,,0.32,42,9.172775308939704,0.07133944572694904,8.449093694575495,0.14177191955090696,0.006030680119701727,0.0010625206817643066,-4.472088146499554,0.12854879684634699,0.14806248325046362,0.055561236193305615,3.0,0.0,0.896825396825397,0.07230502840590712,0.7796618353770393,0.006163229265877282,0.8665269363760153,0.028119243730297686
repair_ladder_256,repair,N256,random,out_of_support,9.31391436589062,3.0,9.31391436589062,64,,0.32,42,9.316405745789408,0.06385207373505034,7.845886164512897,0.3592390382362617,0.012254329843970952,0.0031918799240288776,-4.915895141648553,0.17691045740642364,0.04971881483813304,0.04014142181285857,3.0,0.0,0.7916666666666666,0.08768404680152522,0.7922529671732983,0.0055539578429457115,0.9507213659634915,0.05652604668316103
repair_ladder_256,repair,N256,random,out_of_support,9.31391436589062,3.0,9.31391436589062,128,,0.32,42,9.313483075082353,0.05354313191969784,7.881386468798119,0.2968742931328406,0.011934138385701922,0.002572892162749817,-4.904048836518399,0.14339154357318565,0.04433645871173297,0.030022182073164826,3.0,0.0,0.7976190476190478,0.07076410515923416,0.7919943028850569,0.004648462631055895,0.9447838150639536,0.04762003329935567
repair_ladder_256,repair,N256,random,out_of_support,9.31391436589062,3.0,9.31391436589062,256,,0.32,42,9.287482149696942,0.05812276788153153,7.884723642794473,0.3435306955283251,0.01168965422418725,0.003039679120644263,-4.847488664746636,0.16395852881593362,0.051909390965861245,0.03717974352618688,3.0,0.0,0.7837301587301587,0.0751091001220147,0.7897369344854717,0.005058533204381118,0.9453679558239646,0.058211094629329864
target_overshoot,target_delta_q95,0.0,naive,q95_plus_0.00,6.31391436589062,0.0,6.31391436589062,1,,0.32,42,6.332641297244728,0.06282183913279878,6.329001335782188,0.062143905584989174,3.033301218783866e-05,9.892835342419617e-05,-0.30028761063719767,0.09398071508228728,0.05241739990873978,0.03936619891195974,0.0,0.0,0.011904761904761904,0.029160592175990215,0.5350241238550788,0.005390269176680737,0.6699622207203635,0.048278127813629904
target_overshoot,target_delta_q95,0.0,naive,q95_plus_0.00,6.31391436589062,0.0,6.31391436589062,256,,0.32,42,6.514370964538878,0.03162287910750977,6.456131607884324,0.09697496117639197,0.00048532797212128237,0.0008240180956311791,-0.5811425137331817,0.11681415317951956,0.20045659864825766,0.03162287910750977,0.0,0.0,0.06349206349206349,0.05397408932037874,0.5506913343918654,0.002736295199877798,0.7543841787917642,0.07235369506937345
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,1,,0.32,42,7.056649347464781,0.08234883059505113,6.9963803939783435,0.11151200162688737,0.0005022412790536562,0.0009923893735981318,-1.134208196284815,0.1563448353431323,0.06491655005668867,0.05118546592381106,0.75,0.0,0.07341269841269842,0.0580844490805732,0.5971625837909192,0.007104032667407214,0.7599114283661105,0.06384751206810978
target_overshoot,target_delta_q95,0.75,naive,q95_plus_0.75,7.06391436589062,0.75,7.06391436589062,256,,0.32,42,7.263773349850006,0.029444985477926813,7.134656808662625,0.13733597265283873,0.0010759711765615182,0.0011558551325175188,-1.4441402223785367,0.12443209763387585,0.1998589839593865,0.02944498547792681,0.75,0.0,0.13293650793650794,0.07727913529424779,0.615008804184868,0.002555939478976069,0.8069403964305099,0.06284079340093887
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,1,,0.32,42,7.806027758323738,0.06850623523806434,7.679957225193319,0.11375396137805766,0.0010505877760868389,0.0010508372800655903,-2.141298391120273,0.1403079441605177,0.055862180851686455,0.040431665757181455,1.5,0.0,0.25793650793650796,0.08295454349351933,0.6616207998112854,0.005921768218656694,0.8048483315329675,0.039016095404066656
target_overshoot,target_delta_q95,1.5,naive,q95_plus_1.50,7.81391436589062,1.5,7.81391436589062,256,,0.32,42,8.011207695898317,0.02629120912339385,7.628577753981252,0.3047397708596138,0.003188582849308881,0.0025738548239850187,-2.53340264682327,0.13024091629657045,0.19729333000769844,0.02629120912339385,1.5,0.0,0.3095238095238095,0.07776157913597391,0.6793807434607574,0.0022852593382371874,0.8778123918839027,0.07240782457382401
target_overshoot,target_delta_q95,2.25,naive,q95_plus_2.25,8.56391436589062,2.25,8.56391436589062,1,,0.32,42,8.552597068662797,0.05643231308195764,8.004839100917948,0.33003606718753603,0.004564649731207061,0.002894504235629451,-3.401196979303514,0.16562442720775158,0.044822316129742114,0.03610605424424607,2.25,0.0,0.5337301587301587,0.07287447488971015,0.7260851989142524,0.004903410080560377,0.8890965082927528,0.07013861943248507
target_overshoot,target_delta_q95,2.25,naive,q95_plus_2.25,8.56391436589062,2.25,8.56391436589062,256,,0.32,42,8.75586586406655,0.027834897533180778,7.718154790442471,0.5241170530785901,0.008647048651937302,0.004400342841149083,-3.8702847111259393,0.16983880986864894,0.19195149817592985,0.027834897533180778,2.25,0.0,0.5595238095238096,0.09498975558401446,0.7437558754719316,0.0024364488653342833,0.9627927943359557,0.0916590072619567
target_overshoot,target_delta_q95,3.0,naive,q95_plus_3.00,9.31391436589062,3.0,9.31391436589062,1,,0.32,42,9.289864862287013,0.06249861638455678,7.897187379404166,0.3398590566534788,0.011605645690690426,0.003014111548461024,-4.852261606032656,0.1705248194814737,0.054774648528001985,0.03852523266896155,3.0,0.0,0.8015873015873017,0.07916641802880953,0.789943581975818,0.005433226022104228,0.9386740468667637,0.043129280388645934
target_overshoot,target_delta_q95,3.0,naive,q95_plus_3.00,9.31391436589062,3.0,9.31391436589062,256,,0.32,42,9.49603735976428,0.02896447071060224,7.362357031913451,0.5235224377213707,0.017779381886309103,0.0044271813071869014,-5.387458501017492,0.15862593180439136,0.1821229938736599,0.028964470710602243,3.0,0.0,0.8333333333333334,0.08721135307871393,0.8079219541619644,0.002543166162006554,1.0304450026537024,0.07544646064867012
target_overshoot,target_delta_q95,3.75,naive,q95_plus_3.75,10.06391436589062,3.75,10.06391436589062,1,,0.32,42,10.037007803398375,0.05779708411848723,6.809837004593048,0.4485816104303795,0.0268930899900444,0.004050711619315237,-6.59433147548217,0.19963678167641993,0.049908346156771345,0.039668917575911074,3.75,0.0,0.9424603174603176,0.052980277471502725,0.8549113178448322,0.005068601283855026,1.0310482110557493,0.055009038539618534
target_overshoot,target_delta_q95,3.75,naive,q95_plus_3.75,10.06391436589062,3.75,10.06391436589062,256,,0.32,42,10.24103211818635,0.025644179239013822,5.893151913401801,0.5047065622207101,0.03622415376542626,0.004283811387201486,-7.217717861608916,0.14677847343425865,0.17711775229573123,0.025644179239013822,3.75,0.0,0.9246031746031746,0.06998092098630315,0.8727897157562103,0.0022667138930240593,1.1207380875885893,0.07307652468191361
target_overshoot,target_delta_q95,4.5,naive,q95_plus_4.50,10.81391436589062,4.5,10.81391436589062,1,,0.32,42,10.795591175492909,0.06221875623024936,4.752576662604719,0.5068671014500227,0.05035424960929726,0.0045443210923242295,-8.59631839417508,0.21733441035044326,0.0511316821739609,0.03990568895848042,4.5,0.0,0.9861111111111113,0.031056499687497092,0.92109119191272,0.005457917190912285,1.1109259062760604,0.05719612993685821
target_overshoot,target_delta_q95,4.5,naive,q95_plus_4.50,10.81391436589062,4.5,10.81391436589062,256,,0.32,42,10.983670569292174,0.027601110490896967,3.578362885362262,0.6273797160821154,0.06166868480944367,0.005228619172092376,-9.247388285861035,0.16515435754623123,0.16975620340155406,0.027601110490896967,4.5,0.0,0.984126984126984,0.032723060520775095,0.9376434535645556,0.002422201632617242,1.193220842134929,0.07640933080449469
