target_return,n,selected_proxy_mean,selected_real_mean,prompt_satisfaction_gap_mean,support_gap,real_utility_gap_vs_n1
3.5786936782018417,1,3.586278653637354,3.586278653637354,0.05140540767620322,0.0,0.0
3.5786936782018417,64,3.7465921864520677,3.7465921864520677,0.16789850825022554,0.0,0.1603135328147136
4.1722157469707195,1,4.166096199412071,4.166096199412071,0.06614845521377385,0.0,0.0
4.1722157469707195,64,4.348341201928669,4.348341201928669,0.17612545495795034,0.0,0.1822450025165976
4.765737815739597,1,4.740932166355094,4.740932166355094,0.06381940288190757,0.0,0.0
4.765737815739597,64,4.929763855586778,4.929204440671346,0.1640260398471807,0.0,0.18827227431625193
5.359259884508475,1,5.357946437031206,5.357946437031206,0.047254148304836624,0.0,0.0
5.359259884508475,64,5.528211745601969,5.523947821837793,0.1689518610934934,0.0,0.1660013848065871
5.952781953277354,1,5.963783903195387,5.963783903195387,0.06323498333514202,0.0,0.0
5.952781953277354,64,6.110652625794997,6.103613655959334,0.15787067251764364,0.0,0.13982975276394694
6.546304022046231,1,6.541067041156073,6.540786751214586,0.05296457751629542,0.23238965615561114,0.0
6.546304022046231,64,6.705706155181569,6.685539127067324,0.15940213313533813,0.23238965615561114,0.1447523758527378
7.139826090815109,1,7.150908720811638,7.108685570274653,0.06818641762367743,0.8259117249244898,0.0
7.139826090815109,64,7.304531531806847,7.215029182800576,0.16470544099173837,0.8259117249244898,0.10634361252592317
7.733348159583987,1,7.732733558243199,7.651025188733906,0.06064119873296017,1.4194337936933676,0.0
7.733348159583987,64,7.890097589765058,7.528168636044798,0.15674943018107007,1.4194337936933676,-0.12285655268910745
8.326870228352865,1,8.32618159593699,7.942633627965217,0.05009948168967663,2.0129558624622454,0.0
8.326870228352865,64,8.472232890664115,7.904169170038445,0.14536266231125025,2.0129558624622454,-0.03846445792677233
8.920392297121744,1,8.905788174274624,8.132322660820705,0.06581110482985737,2.606477931231124,0.0
8.920392297121744,64,9.07378002897283,7.608909598932185,0.15338773185108823,2.606477931231124,-0.5234130618885198
9.51391436589062,1,9.491375799645722,7.827456539680319,0.06839211419988275,3.200000000000001,0.0
9.51391436589062,64,9.653169249117667,7.223181322611562,0.13925488322704646,3.200000000000001,-0.6042752170687571
