target_label,target_return,n,selected_real_mean,selected_proxy_mean,score_description
in_support,4.807816826719196,1,4.841229004489302,4.841229004489302,anti_aligned_score_equals_negative_real_utility
in_support,4.807816826719196,2,4.775400731648731,4.775400731648731,anti_aligned_score_equals_negative_real_utility
in_support,4.807816826719196,4,4.728005768393921,4.728005768393921,anti_aligned_score_equals_negative_real_utility
in_support,4.807816826719196,8,4.718107254504019,4.718107254504019,anti_aligned_score_equals_negative_real_utility
in_support,4.807816826719196,16,4.6949564795421885,4.6949564795421885,anti_aligned_score_equals_negative_real_utility
in_support,4.807816826719196,32,4.663602615587561,4.668677152726506,anti_aligned_score_equals_negative_real_utility
in_support,4.807816826719196,64,4.652775359251718,4.652775359251718,anti_aligned_score_equals_negative_real_utility
